,A1 NumberofProtons,A2 NumberofProtons,B NumberofProtons,X1 NumberofProtons,X2 NumberofProtons,X3 NumberofProtons,X4 NumberofProtons,A1 NumberofNeutrons,A2 NumberofNeutrons,B NumberofNeutrons,X1 NumberofNeutrons,X2 NumberofNeutrons,X3 NumberofNeutrons,X4 NumberofNeutrons,A1 NumberofShells,A2 NumberofShells,B NumberofShells,X1 NumberofShells,X2 NumberofShells,X3 NumberofShells,X4 NumberofShells,A1 SpecificHeat,A2 SpecificHeat,B SpecificHeat,X1 SpecificHeat,X2 SpecificHeat,X3 SpecificHeat,X4 SpecificHeat,A1 Density,A2 Density,B Density,X1 Density,X2 Density,X3 Density,X4 Density,A1 AtomicRadius,A2 AtomicRadius,B AtomicRadius,X1 AtomicRadius,X2 AtomicRadius,X3 AtomicRadius,X4 AtomicRadius,A1 FirstIonization,A2 FirstIonization,B FirstIonization,X1 FirstIonization,X2 FirstIonization,X3 FirstIonization,X4 FirstIonization,A1 AtomicMass,A2 AtomicMass,B AtomicMass,X1 AtomicMass,X2 AtomicMass,X3 AtomicMass,X4 AtomicMass,A1 MeltingPoint,A2 MeltingPoint,B MeltingPoint,X1 MeltingPoint,X2 MeltingPoint,X3 MeltingPoint,X4 MeltingPoint,Efa (eV/atom)
287,19,19,27,53,53,9,17,20,20,32,74,74,10,18,4,4,4,5,5,2,3,0.757,0.757,0.421,0.214,0.214,0.824,0.479,0.862,0.862,8.86,4.93,4.93,0.0017,0.00321,2.8,2.8,1.7,1.3,1.3,0.57,0.97,4.3407,4.3407,7.881,10.4513,10.4513,17.4228,12.9676,39.098,39.098,58.933,126.904,126.904,18.998,35.453,336.5,336.5,1768.15,386.65,386.65,53.63,172.31,0.235479
288,19,19,24,53,53,9,17,20,20,28,74,74,10,18,4,4,4,5,5,2,3,0.757,0.757,0.449,0.214,0.214,0.824,0.479,0.862,0.862,7.15,4.93,4.93,0.0017,0.00321,2.8,2.8,1.9,1.3,1.3,0.57,0.97,4.3407,4.3407,6.7665,10.4513,10.4513,17.4228,12.9676,39.098,39.098,51.996,126.904,126.904,18.998,35.453,336.5,336.5,2130.15,386.65,386.65,53.63,172.31,0.099215286
289,19,19,29,53,53,9,17,20,20,35,74,74,10,18,4,4,4,5,5,2,3,0.757,0.757,0.385,0.214,0.214,0.824,0.479,0.862,0.862,8.96,4.93,4.93,0.0017,0.00321,2.8,2.8,1.6,1.3,1.3,0.57,0.97,4.3407,4.3407,7.7264,10.4513,10.4513,17.4228,12.9676,39.098,39.098,63.546,126.904,126.904,18.998,35.453,336.5,336.5,1357.75,386.65,386.65,53.63,172.31,0.077800857
290,19,19,26,53,53,9,17,20,20,30,74,74,10,18,4,4,4,5,5,2,3,0.757,0.757,0.449,0.214,0.214,0.824,0.479,0.862,0.862,7.87,4.93,4.93,0.0017,0.00321,2.8,2.8,1.7,1.3,1.3,0.57,0.97,4.3407,4.3407,7.9024,10.4513,10.4513,17.4228,12.9676,39.098,39.098,55.845,126.904,126.904,18.998,35.453,336.5,336.5,1808.15,386.65,386.65,53.63,172.31,0.198090714
291,19,19,12,53,53,9,17,20,20,12,74,74,10,18,4,4,3,5,5,2,3,0.757,0.757,1.023,0.214,0.214,0.824,0.479,0.862,0.862,1.74,4.93,4.93,0.0017,0.00321,2.8,2.8,1.7,1.3,1.3,0.57,0.97,4.3407,4.3407,7.6462,10.4513,10.4513,17.4228,12.9676,39.098,39.098,24.305,126.904,126.904,18.998,35.453,336.5,336.5,923.15,386.65,386.65,53.63,172.31,0.019500857
292,19,19,25,53,53,9,17,20,20,30,74,74,10,18,4,4,4,5,5,2,3,0.757,0.757,0.479,0.214,0.214,0.824,0.479,0.862,0.862,7.44,4.93,4.93,0.0017,0.00321,2.8,2.8,1.8,1.3,1.3,0.57,0.97,4.3407,4.3407,7.434,10.4513,10.4513,17.4228,12.9676,39.098,39.098,54.938,126.904,126.904,18.998,35.453,336.5,336.5,1519.15,386.65,386.65,53.63,172.31,0.072916515
293,19,19,28,53,53,9,17,20,20,31,74,74,10,18,4,4,4,5,5,2,3,0.757,0.757,0.444,0.214,0.214,0.824,0.479,0.862,0.862,8.91,4.93,4.93,0.0017,0.00321,2.8,2.8,1.6,1.3,1.3,0.57,0.97,4.3407,4.3407,7.6398,10.4513,10.4513,17.4228,12.9676,39.098,39.098,58.693,126.904,126.904,18.998,35.453,336.5,336.5,1726.15,386.65,386.65,53.63,172.31,0.150299225
294,19,19,56,35,35,17,53,20,20,81,45,45,18,74,4,4,6,4,4,3,5,0.757,0.757,0.204,0.474,0.474,0.479,0.214,0.862,0.862,3.59,3.12,3.12,0.00321,4.93,2.8,2.8,2.8,1.1,1.1,0.97,1.3,4.3407,4.3407,5.2117,11.8138,11.8138,12.9676,10.4513,39.098,39.098,137.327,79.904,79.904,35.453,126.904,336.5,336.5,1002.15,266.05,266.05,172.31,386.65,-0.037338286
295,19,19,30,35,35,17,53,20,20,35,45,45,18,74,4,4,4,4,4,3,5,0.757,0.757,0.388,0.474,0.474,0.479,0.214,0.862,0.862,7.13,3.12,3.12,0.00321,4.93,2.8,2.8,1.5,1.1,1.1,0.97,1.3,4.3407,4.3407,9.3942,11.8138,11.8138,12.9676,10.4513,39.098,39.098,65.38,79.904,79.904,35.453,126.904,336.5,336.5,692.88,266.05,266.05,172.31,386.65,-0.230083286
296,19,19,20,35,35,17,53,20,20,20,45,45,18,74,4,4,4,4,4,3,5,0.757,0.757,0.647,0.474,0.474,0.479,0.214,0.862,0.862,1.54,3.12,3.12,0.00321,4.93,2.8,2.8,2.2,1.1,1.1,0.97,1.3,4.3407,4.3407,6.1132,11.8138,11.8138,12.9676,10.4513,39.098,39.098,40.078,79.904,79.904,35.453,126.904,336.5,336.5,1112.15,266.05,266.05,172.31,386.65,-0.118007857
297,19,19,48,35,35,17,53,20,20,64,45,45,18,74,4,4,5,4,4,3,5,0.757,0.757,0.232,0.474,0.474,0.479,0.214,0.862,0.862,8.69,3.12,3.12,0.00321,4.93,2.8,2.8,1.7,1.1,1.1,0.97,1.3,4.3407,4.3407,8.9938,11.8138,11.8138,12.9676,10.4513,39.098,39.098,112.411,79.904,79.904,35.453,126.904,336.5,336.5,594.33,266.05,266.05,172.31,386.65,-0.246882143
298,19,19,27,35,35,17,53,20,20,32,45,45,18,74,4,4,4,4,4,3,5,0.757,0.757,0.421,0.474,0.474,0.479,0.214,0.862,0.862,8.86,3.12,3.12,0.00321,4.93,2.8,2.8,1.7,1.1,1.1,0.97,1.3,4.3407,4.3407,7.881,11.8138,11.8138,12.9676,10.4513,39.098,39.098,58.933,79.904,79.904,35.453,126.904,336.5,336.5,1768.15,266.05,266.05,172.31,386.65,0.051403429
299,19,19,24,35,35,17,53,20,20,28,45,45,18,74,4,4,4,4,4,3,5,0.757,0.757,0.449,0.474,0.474,0.479,0.214,0.862,0.862,7.15,3.12,3.12,0.00321,4.93,2.8,2.8,1.9,1.1,1.1,0.97,1.3,4.3407,4.3407,6.7665,11.8138,11.8138,12.9676,10.4513,39.098,39.098,51.996,79.904,79.904,35.453,126.904,336.5,336.5,2130.15,266.05,266.05,172.31,386.65,0.006896286
300,19,19,29,35,35,17,53,20,20,35,45,45,18,74,4,4,4,4,4,3,5,0.757,0.757,0.385,0.474,0.474,0.479,0.214,0.862,0.862,8.96,3.12,3.12,0.00321,4.93,2.8,2.8,1.6,1.1,1.1,0.97,1.3,4.3407,4.3407,7.7264,11.8138,11.8138,12.9676,10.4513,39.098,39.098,63.546,79.904,79.904,35.453,126.904,336.5,336.5,1357.75,266.05,266.05,172.31,386.65,-0.428683857
301,19,19,26,35,35,17,53,20,20,30,45,45,18,74,4,4,4,4,4,3,5,0.757,0.757,0.449,0.474,0.474,0.479,0.214,0.862,0.862,7.87,3.12,3.12,0.00321,4.93,2.8,2.8,1.7,1.1,1.1,0.97,1.3,4.3407,4.3407,7.9024,11.8138,11.8138,12.9676,10.4513,39.098,39.098,55.845,79.904,79.904,35.453,126.904,336.5,336.5,1808.15,266.05,266.05,172.31,386.65,0.097022
302,19,19,12,35,35,17,53,20,20,12,45,45,18,74,4,4,3,4,4,3,5,0.757,0.757,1.023,0.474,0.474,0.479,0.214,0.862,0.862,1.74,3.12,3.12,0.00321,4.93,2.8,2.8,1.7,1.1,1.1,0.97,1.3,4.3407,4.3407,7.6462,11.8138,11.8138,12.9676,10.4513,39.098,39.098,24.305,79.904,79.904,35.453,126.904,336.5,336.5,923.15,266.05,266.05,172.31,386.65,-0.004768857
303,19,19,25,35,35,17,53,20,20,30,45,45,18,74,4,4,4,4,4,3,5,0.757,0.757,0.479,0.474,0.474,0.479,0.214,0.862,0.862,7.44,3.12,3.12,0.00321,4.93,2.8,2.8,1.8,1.1,1.1,0.97,1.3,4.3407,4.3407,7.434,11.8138,11.8138,12.9676,10.4513,39.098,39.098,54.938,79.904,79.904,35.453,126.904,336.5,336.5,1519.15,266.05,266.05,172.31,386.65,0.079652124
304,19,19,28,35,35,17,53,20,20,31,45,45,18,74,4,4,4,4,4,3,5,0.757,0.757,0.444,0.474,0.474,0.479,0.214,0.862,0.862,8.91,3.12,3.12,0.00321,4.93,2.8,2.8,1.6,1.1,1.1,0.97,1.3,4.3407,4.3407,7.6398,11.8138,11.8138,12.9676,10.4513,39.098,39.098,58.693,79.904,79.904,35.453,126.904,336.5,336.5,1726.15,266.05,266.05,172.31,386.65,-0.075819762
